"ID"	"feed"	"time"	"text1"	"text2"
73740	"en_AUS_austra_int"	"2014-01-01 15:45:32"	"No deal after Belfast peace talks"	"MARATHON talks aimed at setting a framework for lasting peace in Northern Ireland ended yesterday without a deal."
73741	"en_AUS_austra_int"	"2014-01-01 15:45:32"	"Kim issues New Year disaster warning"	"ON New Year's Day, the world mostly appeared a place of would-be peace, love and harmony."
73742	"en_AUS_austra_int"	"2014-01-01 15:45:32"	"Abbas warning on settlements"	"PALESTINIAN Authority President Mahmoud Abbas has warned of legal and diplomatic action to stop Israeli settlement expansion."
75267	"en_AUS_austra_int"	"2014-01-01 22:45:27"	"Exploding safe kills Palestinian envoy"	"THE Palestinian ambassador to the Czech Republic has died after a blast at his Prague residence that police said was an accident."
75266	"en_AUS_austra_int"	"2014-01-01 22:45:27"	"De Blasio sworn in as mayor of New York"	"NEW York's new Democrat Mayor Bill de Blasio has been sworn in, promising to end growing economic inequality in America's biggest city."
75734	"en_AUS_austra_int"	"2014-01-02 00:45:26"	"Sharon worsens after 8 years in coma"	"THE health of former Israeli prime minister Ariel Sharon, who has been in a coma for nearly eight years, has worsened."
75733	"en_AUS_austra_int"	"2014-01-02 00:45:26"	"Legal pot lights up Colorado"	"A FESTIVE atmosphere greeted crowds in Colorado as they waited for America's first legal recreational pot shops to open."
75890	"en_AUS_austra_int"	"2014-01-02 01:45:25"	"Schumacher exits critical period"	"MICHAEL Schumacher's chances of survival appeared to improve yesterday as he emerged from the initial, critical period of his hospitalisation."
76355	"en_AUS_austra_int"	"2014-01-02 04:45:59"	"How 'thick' Jamie found success"	"JAMIE Oliver fought everyone from dinner ladies to the British government to improve schools, but his hardest battle was his own education."
76804	"en_AUS_austra_int"	"2014-01-02 05:45:58"	"Somalia hotel bombing kills 10"	"AT least 10 people have died after two suicide car bombers attacked the popular Jazeera Palace hotel in Mogadishu, Somalia."
77009	"en_AUS_austra_int"	"2014-01-02 06:45:57"	"Murder probe into priest's death"	"A POPULAR priest has been found dead in the rectory of a California church, and detectives have launched a homicide investigation."
77244	"en_AUS_austra_int"	"2014-01-02 07:45:56"	"Can Obamacare cure Barack's woes?"	"PRESIDENT Barack Obama has faced the first big test of a critical year with the launch of his troubled healthcare revolution."
78075	"en_AUS_austra_int"	"2014-01-02 10:45:54"	"How 'thick' Jamie found success"	"JAMIE Oliver fought everyone from dinner ladies to school authorities, but his hardest battle was his own education."
79592	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Stranded travellers rescued at last"	"A COMPLICATED, five-hour rescue was mounted late yesterday for 42 people stranded on an ice-locked Russian research vessel in Antarctica."
79594	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Luxury shanty where rich can feel poor"	"SOUTH Africans are paying $90 a night to get a taste of poverty."
79593	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Rwandan strangled in exile"	"A FORMER head of Rwanda's external intelligence service has been found strangled in a hotel in South Africa."
79587	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"S Sudan talks must achieve reconciliation"	"SOUTH Sudan's warring parties have arrived in Addis Ababa for talks aimed at ending nearly three weeks of conflict."
79588	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Colorado pioneers pot shops"	"MARIJUANA users celebrated yesterday as Colorado became the first US state to allow retail cannabis sales."
79595	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Snap! Your phone has been hacked"	"A SMARTPHONE app that can send embarrassing photos and videos that disappear once viewed has been hacked."
79589	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"BBC slammed for airing Assange sermon"	"Julian Assange has claimed on the BBC that the Catholic Church's confessional system was a means to spy on its congregants."
79590	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Musharraf rushed to hospital"	"Pakistan's former military ruler Pervez Musharraf was rushed to hospital after suffering a ""heart problem"" on his way to court. "
79591	"en_AUS_austra_int"	"2014-01-02 15:45:52"	"Ex-Israeli PM's health deteriorates"	"THE health of former Israeli prime minister Ariel Sharon, in a coma for nearly eight years, worsened yesterday."
81780	"en_AUS_austra_int"	"2014-01-02 22:45:49"	"Ariel Sharon's 'vital organs' failing"	"FORMER Israeli prime minister Ariel Sharon's ""vital organs"" are failing, said the hospital where he has been comatose for eight years."
82092	"en_AUS_austra_int"	"2014-01-02 23:45:48"	"Schumacher to turn 45 while comatose"	"FORMULA One legend Michael Schumacher is to turn 45 today while lying comatose in a French hospital after a ski accident."
82592	"en_AUS_austra_int"	"2014-01-03 02:42:09"	"NSA eyes ultimate codebreaker"	"THE US National Security Agency is making strides toward building a ""quantum computer"" that could break nearly any kind of encryption."
82593	"en_AUS_austra_int"	"2014-01-03 02:42:09"	"After court, Nigella beat a sweet retreat"	"NIGELLA Lawson resorted to chocolate to get through Christmas, upset at the fallout of the trial of her former maids."
82967	"en_AUS_austra_int"	"2014-01-03 03:42:08"	"Maggie's bouffant had its own schedule"	"MARGARET Thatcher's bouffant took intensive efforts to perfect, with the late British prime minister having her 'do reworked every three days."
86309	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Army and tribesmen unite in clashes"	"IRAQI forces backed by tribesmen battled jihadis yesterday after they seized parts of two Sunni-majority cities."
86307	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Gates campaign deemed futile"	"ONE of America's biggest philanthropists told Bill Gates his bid to get the world's rich to give away most of their wealth was worthless."
86300	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"It's compromise or collapse: Kerry"	"WASHINGTON has made clear that the time has arrived for both sides in the Israeli-Palestinian conflict to compromise."
86301	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Cloud over NSA uber-computer"	"THE National Security Agency is making strides towards building a ""quantum computer"" that could break nearly any kind of encryption."
86308	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Killings fall in biggest US cities"	"THE number of murders fell sharply in the five largest US cities last year as the long-term decline in crime rates continued."
86303	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Civil war cover for Hezbollah missiles"	"THE anti-Israel group is using Syrian unrest to expand its own arsenal."
86302	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Singh will step down as PM for Gandhi"	"INDIA'S PM Manmohan Singh says he will step down after elections due this year even if his party defies predictions and sweeps to power."
86305	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"South Sudan peace talks under way"	"SOUTH Sudan's warring parties opened negotiations last night to end nearly three weeks of raging conflict in which thousands are feared dead."
86306	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Grocery chain foxed by donkey-meat"	"DONKEY meat has had to be recalled in China after tests showed the products contained fox DNA."
86304	"en_AUS_austra_int"	"2014-01-03 15:42:00"	"Northeastern US blanketed with snow"	"A WINTER storm hit the northeast states of America last night, dropping nearly 60cm of snow."
90127	"en_AUS_austra_int"	"2014-01-04 05:41:52"	"Everly brother dies aged 74"	"SINGER Phil Everly, of the hit duo the Everly Brothers, has died at the age of 74."
90547	"en_AUS_austra_int"	"2014-01-04 07:41:50"	"The Marines test women can't pass"	"THE US Marine Corps has scrapped a key test of physical strength for women recruits after finding that most could not do three pull-ups."
90722	"en_AUS_austra_int"	"2014-01-04 08:41:49"	"Fallujah erupts as al-Qa'ida digs in"	"TWO Iraqi cities that were strongholds of Sunni insurgents during the US war in the country are battlegrounds once more."
92171	"en_AUS_austra_int"	"2014-01-04 16:41:46"	"Mother, daughter die on Bali trip"	"A MOTHER and daughter from Queensland have died on the Indonesian holiday island of Bali, possibly due to a food allergy."
92519	"en_AUS_austra_int"	"2014-01-04 18:41:45"	"Thai ruling party begins campaign"	"THAI Prime Minister Yingluck Shinawatra's party yesterday began campaigning for February elections in the face of an opposition boycott."
92520	"en_AUS_austra_int"	"2014-01-04 18:41:45"	"Police files checked on Thai death"	"THE Australian mother of a 24-year-old man who died after a five-storey fall in Thailand hopes police reports will provide fresh evidence."
92522	"en_AUS_austra_int"	"2014-01-04 18:41:45"	"Indonesian volcano erupts"	"AN Indonesian volcano that has erupted relentlessly for months has shot volcanic ash into the air in a new spate."
92523	"en_AUS_austra_int"	"2014-01-04 18:41:45"	"Mother, daughter die on Bali trip"	"A MOTHER and daughter from Queensland have died on the Indonesian holiday island of Bali, possibly because of a food allergy."
92518	"en_AUS_austra_int"	"2014-01-04 18:41:45"	"Iraq's Fallujah falls to 'AQ'"	"IRAQI forces had lost Fallujah to al-Qa'ida-linked fighters, a senior security official said last night. "
92521	"en_AUS_austra_int"	"2014-01-04 18:41:45"	"Strife in Bangladesh for election"	"DOZENS of polling booths were torched and a train set alight on the eve of Bangladesh's election yesterday."
93478	"en_AUS_austra_int"	"2014-01-04 23:41:42"	"Iraq's Fallujah falls to Islamist rebels"	"IRAQ has lost Fallujah to al-Qa'ida-linked fighters, putting militants back in control of the city where US forces repeatedly battled insurgents."
93830	"en_AUS_austra_int"	"2014-01-05 01:41:41"	"US steams in to end Antarctic deadlock"	"A US icebreaker will set sail for Antarctica today to assist a Russian vessel trapped in heavy ice and the Chinese ship which went to its aid."
94007	"en_AUS_austra_int"	"2014-01-05 02:41:40"	"Schumacher probe looks at helmet camera"	"MICHAEL Schumacher remains in a ""critical but stable"" condition, as investigators look at a helmet camera he wore at the moment of his ski accident."
94157	"en_AUS_austra_int"	"2014-01-05 03:41:39"	"Best friends forever, for 6m years or so"	"CHIMPANZEES have the same instinct as humans to form enduring relationships with ""best friends"", scientists have found."
94674	"en_AUS_austra_int"	"2014-01-05 06:41:36"	"US ship on Antarctic ice break mission"	"ALL Antarctic rescue hopes rest on American icebreaker Polar Star, which has left Sydney on its mission to free two ships trapped by thick ice."
94673	"en_AUS_austra_int"	"2014-01-05 06:41:36"	"Oscar-winning producer Saul Zaentz dies"	"FILM producer Saul Zaentz, Oscar winner for ""One Flew Over the Cuckoo's Nest,"" ""Amadeus"" and ""The English Patient,"" has died at age 92."
94672	"en_AUS_austra_int"	"2014-01-05 06:41:36"	"Vote 'farce' begins in Bangladesh"	"BANGLADESH votes today in a violence-plagued election that will crown the incumbent, after the opposition boycotted the ""farcical"" contest."
96232	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Papal plea on gays' kids"	"POPE Francis has called for a rethink in the way the Catholic Church deals with the children of gay couples and divorced parents."
96234	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Youth salute 'anti-Jew comic'"	"A FRENCH Muslim comic's embrace of anti-semitic jokes has polarised the country."
96236	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"People of PNG will die as aid goes: MP"	"AUSTRALIA'S withdrawal from its $38m funding of the delivery of medicines throughout Papua New Guinea will cause 'certain death'."
96233	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Guns muffle peace talks"	"FACE-TO-FACE peace talks between South Sudan's warring factions were set to begin in earnest overnight."
96235	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Critics take swing at plodding President"	"BARACK Obama could well be the slowest commander-in-chief ever to hit the golf links."
96237	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"US drawn into pack ice saga"	"THE Antarctic stranding of an Australian-sponsored ""pseudo-scientific"" tourism venture has become a sensitive diplomatic issue."
96228	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Hun Sen moves to suppress opposition"	"CAMBODIA'S opposition leaders have been summoned to court on suspicion of inciting civil unrest, their party said."
96229	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Militants your problem, US tells Iraq"	"JOHN Kerry says the US will stick by Iraq in its battle with al-Qa'ida-linked militants, but has stressed it is ""their fight."""
96230	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Peace will be fair and balanced: Kerry"	"ANY Middle East peace plan will be ""fair and balanced"", John Kerry said yesterday."
96231	"en_AUS_austra_int"	"2014-01-05 15:41:32"	"Chinese peep at leader's lifestyle"	"THE Chinese people have been provided a look into their new leader Xi Jinping's private world."
97367	"en_AUS_austra_int"	"2014-01-05 21:41:29"	"Tel Aviv now an 'African city'"	"MORE than 30,000 African asylum-seekers who entered Israel illegally have protested, in the biggest ever rally by migrants in the Jewish state."
97568	"en_AUS_austra_int"	"2014-01-05 22:41:28"	"Iraq readying to retake Fallujah"	"IRAQ is preparing a ""major attack"" on militant-held Fallujah spelling another assault for the city where US forces repeatedly battled insurgents."
97893	"en_AUS_austra_int"	"2014-01-05 23:41:28"	"Pope to visit Holy Land in peace push"	"POPE Francis will travel to Israel, the West Bank and Jordan, his first visit to the Holy Land amid a new US push for peace."
98161	"en_AUS_austra_int"	"2014-01-06 00:41:27"	"Violence rages in Bangladesh vote"	"THOUSANDS of protesters firebombed polling stations and at least 18 people died during Bangladeshi elections."
98160	"en_AUS_austra_int"	"2014-01-06 00:41:27"	"Witness filmed Schumacher's crash"	"A GERMAN eyewitness says he inadvertently caught Formula One champion Michael Schumacher's skiing accident on his smartphone."
98159	"en_AUS_austra_int"	"2014-01-06 00:41:27"	"Iran may play role at Syria peace talks"	"THE US has for the first time hinted that Iran may be able to play some kind of role at talks to end the war in Syria."
98421	"en_AUS_austra_int"	"2014-01-06 01:41:27"	"Deep freeze hits US"	"A FREEZING ""polar vortex"" is threatening much of the United States with potentially record-breaking temperatures."
98597	"en_AUS_austra_int"	"2014-01-06 02:41:26"	"Devil exorcised from baptism service"	"THE Church of England has been accused of ""dumbing down"" its baptism service by omitting the need to ""reject the devil""."
98947	"en_AUS_austra_int"	"2014-01-06 04:44:54"	"The big business of selling clicks"	"CELEBRITIES and businesses are buying bogus Facebook likes, Twitter followers or YouTube viewers from ""click farms""."
99417	"en_AUS_austra_int"	"2014-01-06 05:44:53"	"Taliban 'poised to regain ground'"	"HARD-FOUGHT territory in southern Afghanistan will fall to the Taliban after British forces withdraw this year, experts believe."
99674	"en_AUS_austra_int"	"2014-01-06 06:44:53"	"New cars still just a dream for Cubans"	"IN a country known for the age of its cars, it should have been a symbolic shift: Cubans are now free to buy a new car."
99673	"en_AUS_austra_int"	"2014-01-06 06:44:53"	"Companies throw hierarchy out the door"	"AN online American shoe seller has introduced a radical organisational structure where there are no managers, no job titles and workers set their own priorities."
102247	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Ski resort rocked by jet crash"	"A co-pilot was killed and two pilots injured when a private jet crashed and burst into flames at the airport that serves Aspen."
102251	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Abe wants to explain shrine visit"	"JAPANESE Prime Minister Shinzo Abe says he wants to explain his visits to a shrine that honours the country's war dead to other leaders."
102248	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"More arrests in Cambodia dissent"	"FIVE Cambodian land activists were arrested yesterday as they prepared for a rally at the French embassy, a rights group said."
102252	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Family in quandary over Bali autopsies"	"THE Bischoff family want the bodies of their family members who died in Bali sent back to Australia for an autopsy."
102244	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Unrest rages in Bangladesh poll"	"BANGLADESH stared into the political abyss yesterday after the ruling Awami League romped to victory in a blood-soaked election."
102243	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Charm offensive in fearful Fallujah"	"AL-QA'IDA fighters have launched a charm offensive in the Iraqi city they seized in recent days, extending friendship to locals."
102245	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"US rattled by al-Qa'ida conquests"	"SPIRALLING violence and advances by al-Qa'ida-linked fighters are underscoring the cost of Syria's civil war."
102246	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Iran offers Iraq aid against 'terrorists'"	"A senior Iranian military official says Iran is ready to help Iraq battle al-Qa'ida ""terrorists"" in its western Anbar province."
102249	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"'Urban miners' buried in e-waste"	"CHINA is primed to lead a worldwide surge in ""e-waste"" as millions of households start dumping white goods for newer models."
102250	"en_AUS_austra_int"	"2014-01-06 15:44:46"	"Rodman: No politics with my mate Kim"	"BASKETBALL legend Dennis Rodman is in North Korea, but says he will not raise any concerns because Kim Jong-Un is a friend."
104292	"en_AUS_austra_int"	"2014-01-06 21:44:42"	"'Jihad Jane' jailed for terror plot"	"A US woman involved in a plot to kill a Swedish artist who'd offended Muslims has been jailed after saying she was once obsessed with jihad."
104599	"en_AUS_austra_int"	"2014-01-06 22:44:42"	"Merkel breaks pelvis in ski accident"	"GERMAN Chancellor Angela Merkel cracked her pelvis during a skiing accident in the Swiss Alps and will have to cut back on her work schedule."
105303	"en_AUS_austra_int"	"2014-01-07 00:44:41"	"Monster waves batter Britain"	"WAVES up to 8.2 metres high have slammed into Britain's southwestern coast, as lashing winds and heavy rain battered parts of the UK."
105502	"en_AUS_austra_int"	"2014-01-07 01:44:41"	"Afghan girl, 10, 'in suicide attack bid'"	"AFGHAN authorities say they have detained a 10-year-old girl for attempting to carry out a suicide attack wearing a vest packed with explosives."
105503	"en_AUS_austra_int"	"2014-01-07 01:44:41"	"Rodman visits 'friend' Kim Jong-un"	"FORMER basketball star Dennis Rodman is visiting North Korea but says he won't raise concerns about repression in the country because he loves Kim Jong-un."
105504	"en_AUS_austra_int"	"2014-01-07 01:44:41"	"Crushing blow to illegal ivory trade"	"CHINA has destroyed about six tonnes of illegal ivory from its stockpile in an unprecedented move applauded by wildlife groups."
105501	"en_AUS_austra_int"	"2014-01-07 01:44:41"	"US hastens drone, missile aid to Iraq"	"THE US will speed up its deliveries of missiles and drones to Iraq as Baghdad battles a resurgence of al-Qa'ida linked militants."
105964	"en_AUS_austra_int"	"2014-01-07 03:44:41"	"Subzero weather grips US"	"THE coldest blast of polar air in decades has gripped the US Midwest, closing schools, grounding flights and threatening frostbite."
105962	"en_AUS_austra_int"	"2014-01-07 03:44:41"	"Wasting time on time travel research"	"TIME travellers, if they really exist, seem to be keeping their adventures to themselves."
105963	"en_AUS_austra_int"	"2014-01-07 03:44:41"	"Humans can only have so many friends"	"A NEW study has found that our capacity for maintaining emotionally close relationships is finite."
106224	"en_AUS_austra_int"	"2014-01-07 04:44:40"	"New blow to US gun control"	"A US judge has overturned Chicago's ban on the sale of firearms, ruling that ordinances aimed at reducing gun violence are unconstitutional."
106226	"en_AUS_austra_int"	"2014-01-07 04:44:40"	"Bend it like Samsung"	"SAMSUNG has revealed a bendable 85-inch TV that can change from a flat panel to a curved television."
106225	"en_AUS_austra_int"	"2014-01-07 04:44:40"	"Notebooks 'removed' as scandal erupted"	"SEVEN boxes containing the private notebooks of Rebekah Brooks were removed from an archive as the telephone-hacking scandal broke, a court's heard."
106227	"en_AUS_austra_int"	"2014-01-07 04:44:40"	"Brazil World Cup row worsens"	"FIFA president Sepp Blatter has accused Brazil of being way behind in its World Cup preparations."
106454	"en_AUS_austra_int"	"2014-01-07 05:44:39"	"Chinese icebreaker to attempt breakout"	"A CHINESE ship that helped rescue passengers from a Russian vessel stranded in Antarctic ice, only to get stuck itself, may soon try to break free."
106453	"en_AUS_austra_int"	"2014-01-07 05:44:39"	"New breed of dads mix work and family"	"A NEW breed of German superdads is breaking the mould of traditional go-getters by combining a high-powered career with family time."
106776	"en_AUS_austra_int"	"2014-01-07 06:44:38"	"Kung fu movie mogul dead at 107"	"PIONEERING Hong Kong movie producer Run Run Shaw, whose studio popularised the kung fu genre, has died at the age of 107."
106775	"en_AUS_austra_int"	"2014-01-07 06:44:38"	"Thousands flee as terror strikes Fallujah"	"RESIDENTS fled Fallujah in droves as Iraqi troops prepared to launch an assault on al-Qa'ida militants who have seized control of the city."
109120	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"Hasina faces call for fresh election"	"BANGLADESH'S opposition leader Khaleda Zia has accused Prime Minister Sheik Hasina of ""murdering democracy""."
109122	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"Mid-East talks have advanced: Kerry"	"JOHN Kerry insists progress has been made in Israel-Palestine relations, despite failing to agree on a framework for peace talks."
109121	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"South Sudan peace talks begin"	"PEACE talks between South Sudan's government and rebels have started in Ethiopia."
109124	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"Big chill causes chaos in US midwest"	"THE coldest blast of polar air in decades has gripped the US Midwest, closing schools, grounding flights and threatening frostbite."
109118	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"Spanish royals summoned in fraud case"	"A Spanish court summoned King Juan Carlos's daughter Cristina as a suspect over tax and money-laundering crimes yesterday."
109123	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"$8m of ivory destroyed in China"	"CHINA destroyed more than six tonnes of ivory ornaments and tusks worth an estimated $8.4 million yesterday."
109125	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"Cheney's daughter ends race for office"	"LIZ Cheney, the daughter of former US vice-president Dick Cheney, made a sudden exit from her Wyoming Senate race."
109119	"en_AUS_austra_int"	"2014-01-07 14:44:34"	"Syrian rebels target Islamic stronghold"	"SYRIAN rebels have laid siege to jihadists from the Islamic State of Iraq and the Levant in their northern stronghold."
109523	"en_AUS_austra_int"	"2014-01-07 15:44:33"	"Taliban sister, 10, fails to detonate"	"AFGHAN police have been searching for a Taliban commander who allegedly forced his 10-year-old sister to attempt a suicide attack."
109928	"en_AUS_austra_int"	"2014-01-07 16:44:32"	"Yellen confirmed as Fed chief"	"THE US Senate yesterday confirmed Janet Yellen as the new leader of the Federal Reserve."
111851	"en_AUS_austra_int"	"2014-01-07 21:44:31"	"First chemical arms shipped from Syria"	"THE first ship carrying Syrian chemical materials has left the port of Latakia under a deal to rid the country of its chemical arsenal."
112204	"en_AUS_austra_int"	"2014-01-07 22:44:31"	"Captives free in Goodyear 'boss-napping'"	"TWO Goodyear managers held captive by angry French workers have been freed, ending a two-day standoff over the factory's bleak future."
112205	"en_AUS_austra_int"	"2014-01-07 22:44:31"	"Killer of Aussie nurse Yvonne Gilford dies"	"A BRITISH nurse jailed in Saudi Arabia over the murder of her Australian colleague in 1996 has died after suffering a brain haemorrhage."
112206	"en_AUS_austra_int"	"2014-01-07 22:44:31"	"Ralph Lauren's niece in 'air rage' landing"	"THE niece of fashion designer Ralph Lauren has been arraigned on 'air rage' charges after forcing a New York-bound plane to land in Ireland."
112538	"en_AUS_austra_int"	"2014-01-07 23:44:30"	"Giant French waves lure surfers"	"BIG wave riders have flocked to France as monster surf smashed the country's Atlantic coast, creating swells of up to 15 metres."
112536	"en_AUS_austra_int"	"2014-01-07 23:44:30"	"Fallujah assault delayed as 29 killed"	"IRAQI troops will delay assaulting the militant-held city of Fallujah, citing fear of civilian casualties."
112539	"en_AUS_austra_int"	"2014-01-07 23:44:30"	"Schumacher's wife: Leave us alone"	"MICHAEL Schumacher's wife says the racing legend's family wants to be left in peace as doctors treat him after a brutal ski crash."
112537	"en_AUS_austra_int"	"2014-01-07 23:44:30"	"Ancient Rome no longer rules on surnames"	"ITALY has lost a long battle to hold on to one of its ancient family traditions: requiring children of married couples to take the father's surname only."
112892	"en_AUS_austra_int"	"2014-01-08 00:44:29"	"Obama 'didn't believe own war strategy'"	"FORMER US defence secretary Robert Gates has delivered a scathing critique of Barack Obama's handling of the war in Afghanistan."
112894	"en_AUS_austra_int"	"2014-01-08 00:44:29"	"Former Miss Venezuela slain"	"A POPULAR soap-opera actress and former Miss Venezuela and her Irish ex-husband have been shot and killed during an armed robbery."
112893	"en_AUS_austra_int"	"2014-01-08 00:44:29"	"Money a motive in DC socialite's murder"	"A GERMAN man who masqueraded as a well-connected general choked his elderly wife to death and made false claims to part of the socialite's estate."
113123	"en_AUS_austra_int"	"2014-01-08 01:44:29"	"US military chopper crash kills 4"	"A US Air Force Pave Hawk helicopter has crashed in England during a training mission, killing all four crew members aboard."
113124	"en_AUS_austra_int"	"2014-01-08 01:44:29"	"Britain still at war over WW1 legacy"	"THE TV sitcom Blackadder is at the centre of a new debate in Britain about patriotism, honour and the role of humour in teaching history."
113369	"en_AUS_austra_int"	"2014-01-08 02:44:29"	"Brave Nigella 'still loved': sisters"	"NIGELLA Lawson's former aides have praised her ""bravery"" for admitting to cocaine use during their trial, which exposed her private life."
113368	"en_AUS_austra_int"	"2014-01-08 02:44:29"	"Global sunscreen 'could wreck tropics'"	"AN idea to slow global warming by sowing the stratosphere with light-reflecting particles could wreck the weather system in the tropics, a study says."
113669	"en_AUS_austra_int"	"2014-01-08 03:44:29"	"How Downton Abbey charmed America"	"HOLLYWOOD actors are pleading for roles on Downton Abbey, as the quintessentially British drama breaks records in the United States."
114525	"en_AUS_austra_int"	"2014-01-08 06:44:27"	"China's smog toll revealed"	"A FORMER health minister has broken a long tradition of silence to admit that air pollution in China kills as many as half a million people a year."
115096	"en_AUS_austra_int"	"2014-01-08 08:44:26"	"Fraud 'dishonours' 9/11 heroes"	"FORMER New York police and firefighters are among 106 people indicted over a ""massive fraud"" - some linked to the September 11 attacks."
115097	"en_AUS_austra_int"	"2014-01-08 08:44:26"	"Sherlock Holmes: 'A study in copyright'"	"IT'S the kind of puzzle that might have amused Sherlock Holmes himself - should licence fees still be paid to the author's estate?"
116902	"en_AUS_austra_int"	"2014-01-08 14:44:22"	"A day in the life of Lucozade"	"LUCOZADE is no longer able to make the claim that it hydrates you better than water."
116897	"en_AUS_austra_int"	"2014-01-08 14:44:22"	"No return to 1967, minister warns Bibi"	"ISRAELI PM Benjamin Netanyahu could face political upheaval if he agrees to certain conditions in peace negotiations."
