"ID"	"feed"	"time"	"text1"	"text2"	"TAG_country"	"TAG_ebola"
74014	"en_IND_tindia_int"	"2014-01-01 16:59:02"	"Bangladesh: Opposition enforces blockade"	"An activist of Jubo Dal - a front organisation of main opposition Bangladesh Nationalist Party (BNP) - was killed when security personnel opened fire on protesters in retaliation for their attack in east-central Chandpur district.     "	"BGD"	""
76180	"en_IND_tindia_int"	"2014-01-02 02:59:00"	"First legal marijuana stores open doors in US"	"Customers began lining up before dawn on Wednesday to take part in what they called a historic departure from drug laws focused on punishment and prohibition. Many had flown in or driven hours specifically to buy a bag of marijuana.     "	"USA"	""
76181	"en_IND_tindia_int"	"2014-01-02 02:59:00"	"Musharraf to be presented before court by all means"	"A special court, constituted to try Pakistan's former military ruler Pervez Musharraf for treason, on Wednesday ordered the ex-president be produced before it ""by all means"" a day later.     "	""	""
76182	"en_IND_tindia_int"	"2014-01-02 02:59:00"	"Russia's new terror threat: Ethnic jihadis"	"The suspected involvement of converts to Islam in Russian suicide bombings points to the growing reach of jihadists far beyond the Muslim provinces of Chechnya and Dagestan, where insurgency and separatism have simmered for two decades.     "	"RUS"	""
76183	"en_IND_tindia_int"	"2014-01-02 02:59:00"	"Blast in flat kills Palestinian envoy in Prague"	"The Palestinian ambassador to Prague, Jamal Al Jamal, was killed by a blast in his residence on Wednesday, the police said.     "	"CZE"	""
76183	"en_IND_tindia_int"	"2014-01-02 02:59:00"	"Blast in flat kills Palestinian envoy in Prague"	"The Palestinian ambassador to Prague, Jamal Al Jamal, was killed by a blast in his residence on Wednesday, the police said.     "	"PSE"	""
76522	"en_IND_tindia_int"	"2014-01-02 04:59:32"	"Two dead, 29 hurt in bus attack in Pakistan's Quetta"	"At least two people were killed while 29 injured in Pakistan's Balochistan province when a pilgrims' bus was attacked in Quetta city on Wednesday evening.     "	"PAK"	""
76523	"en_IND_tindia_int"	"2014-01-02 04:59:32"	"Rescue delayed for icebound ship in Antarctica"	"The latest attempt to rescue passengers on board a research ship that has been trapped in Antarctic ice for more than a week was delayed again Thursday after sea ice prevented a barge from reaching one of the rescue vessels.     "	""	""
77130	"en_IND_tindia_int"	"2014-01-02 06:59:30"	"China's first aircraft carrier ends sea trials"	"China's first aircraft carrier has successfully completed sea trials in the South China Sea, state media reported.     "	"CHN"	""
77131	"en_IND_tindia_int"	"2014-01-02 06:59:30"	"State of emergency in two states in South Sudan"	"South Sudan's President Salva Kiir Mayardit on Wednesday declared a state of emergency in Unity and Jonglei States.     "	"SSD"	""
77131	"en_IND_tindia_int"	"2014-01-02 06:59:30"	"State of emergency in two states in South Sudan"	"South Sudan's President Salva Kiir Mayardit on Wednesday declared a state of emergency in Unity and Jonglei States.     "	"SDN"	""
77432	"en_IND_tindia_int"	"2014-01-02 07:59:30"	"Musharraf's lawyers walk out of treason hearing"	"Lawyers for Pakistan's former military ruler Musharraf walked out of a hearing in his treason case on Thursday, complaining of being threatened and harassed.     "	""	""
77433	"en_IND_tindia_int"	"2014-01-02 07:59:30"	"Antarctic ship rescue begins"	"The helicopter evacuation of a Russian research ship stranded in Antarctica was launched on Thursday after a series of stalled attempts due to bad weather and sea ice.     "	""	""
77434	"en_IND_tindia_int"	"2014-01-02 07:59:30"	"Antarctic rescue under way: Expedition chief"	"The helicopter evacuation of a Russian research ship stranded in Antarctica was launched on Thursday after a series of stalled attempts due to bad weather and sea ice.     "	""	""
77435	"en_IND_tindia_int"	"2014-01-02 07:59:30"	"Americans have little faith in govt: Poll"	"Americans enter 2014 with a profoundly negative view of their government, expressing little hope that elected officials can or will solve the nation's biggest problems, a new poll finds.     "	""	""
77665	"en_IND_tindia_int"	"2014-01-02 08:59:29"	"Musharraf rushed to hospital with 'heart problem': Cops"	"Pakistan's former military ruler Pervez Musharraf was rushed to hospital on Thursday after suffering a ""heart problem"" on his way to court for a hearing in his trial for treason, police and an aide said.     "	""	""
78836	"en_IND_tindia_int"	"2014-01-02 12:59:29"	"All passengers rescued from icebound Antarctic ship"	"All 52 passengers were airlifted on Thursday from a Russian research vessel icebound in Antarctica and are safe on board an Australian supply ship, rescuers said.     "	""	""
78837	"en_IND_tindia_int"	"2014-01-02 12:59:29"	"Egypt sets Jan 28 for ousted Morsi's 3rd trial"	"An Egyptian judge says January 28 has been set as opening day for the third trial of ousted Islamist President Mohammed Morsi, this one on charges of organizing prison breaks with the help of foreign militants.     "	"EGY"	""
79136	"en_IND_tindia_int"	"2014-01-02 13:59:28"	"Antarctic ship passengers rescued"	"All 52 passengers were airlifted on Thursday from a Russian research vessel icebound in Antarctica and are safe on board an Australian supply ship, rescuers said.     "	""	""
79430	"en_IND_tindia_int"	"2014-01-02 14:59:28"	"Kerry in Israel for new round of Mideast talks"	"US secretary of state John Kerry arrived on Thursday in Israel to broker Mideast peace talks that are entering a difficult phase aimed at reaching a two-state solution between the Israelis and Palestinians.     "	"ISR"	""
80097	"en_IND_tindia_int"	"2014-01-02 16:59:27"	"5 killed in blast in south Beirut"	"Lebanon's health ministry says an explosion in a southern suburb of Beirut that is a stronghold of the Shia Hezbollah group has killed at least five people.     "	"LBN"	""
80098	"en_IND_tindia_int"	"2014-01-02 16:59:27"	"Khaleda Zia will face trial for violence: Hasina"	"""Those who are killing people, unleashing violence in the name of demonstrations, will be tried on this soil,"" Hasina said.     "	""	""
80412	"en_IND_tindia_int"	"2014-01-02 17:59:27"	"Berlusconi lodges appeal against sex trial conviction"	"Italy's Silvio Berlusconi on Thursday lodged an appeal against a conviction for paying for sex with a then-underage prostitute nicknamed ""Ruby the heart stealer"", his lawyers said.     "	"ITA"	""
82824	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Iraqi forces fight militants in Anbar"	"Iraqi security forces and allied tribesmen battled on Thursday to put down al-Qaida-linked gunmen who, in a coordinated surge, ran rampant in two of the country's main Sunni cities.     "	"IRQ"	""
82825	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"95-year-old Chinese man gets pacemaker"	"A 95-year-old Chinese man has successfully undergone an operation to fit a pacemaker in his left ventricle. State media said he was the oldest person in the world to have a pacemaker installed.     "	"CHN"	""
82826	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Musharraf gets chest pain on way to court"	"Ex-Pakistan president Pervez Musharraf was hospitalized on Thursday after he complained of chest pain while he was on his way to appear before a special court hearing the treason case against him.     "	""	""
82827	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Chinese consulate in US damaged in arson attack"	"The Chinese consulate in San Francisco said on Thursday that its compound was damaged in an arson attack and urged American authorities to protect the safety of its diplomats and its premises.     "	"USA"	""
82827	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Chinese consulate in US damaged in arson attack"	"The Chinese consulate in San Francisco said on Thursday that its compound was damaged in an arson attack and urged American authorities to protect the safety of its diplomats and its premises.     "	"CHN"	""
82828	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Malaysian officials seize Bibles over use of ‘Allah’"	"Islamic authorities in Malaysia on Thursday seized 321 Bibles from a Christian group because they used the word Allah to refer to God, signalling growing intolerance that may inflame ethnic and religious tension in the Southeast Asian country.     "	"MYS"	""
82829	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Walmart foxes up on its donkey meat"	"Global retail giant Wal-Mart Stores has recalled a donkey meat product from some Chinese stores after tests found traces of other animals' DNA, the company said on Thursday, after authorities said it contained fox meat.     "	""	""
82830	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"S Korea army fights to keep ban on sex by cadets"	"South Korea’s military said on Thursday it would fight a court ruling quashing its move to kick an officer candidate out of the elite Army Academy for having sex with his girlfriend while on leave.     "	""	""
82831	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"UK braces for new bout of rain, wind & high tides"	"Britain is facing a new bout of ""exceptional' bad weather, the environment secretary has warned, with heavy rain, strong winds and high tides forecast to arrive early tomorrow morning.     "	"GBR"	""
82832	"en_IND_tindia_int"	"2014-01-03 02:42:13"	"Former Israeli PM Ariel Sharon critical"	"Prime Minister Ariel Sharon, who has been in a coma for eight years, was in critical condition today, clinging to life after a decline in the functioning of various bodily organs, his doctors said.     "	"ISR"	""
83567	"en_IND_tindia_int"	"2014-01-03 05:42:12"	"South dismisses North Korea's calls for improved ties"	"South Korea on Friday dismissed North Korean leader Kim Jong-un's calls for improved ties and urged his government to take nuclear disarmament steps first.     "	"PRK"	""
83832	"en_IND_tindia_int"	"2014-01-03 06:42:11"	"US snowstorm: New York declares state of emergency"	"Governor Andrew Cuomo has declared a state of emergency across New York as a major winter storm has already started to bring heavy snow, sub-zero temperatures, and high winds across the state, an official statement said.     "	"USA"	""
84126	"en_IND_tindia_int"	"2014-01-03 07:42:10"	"US snowstorm: Emergency declared in New York"	"Governor Andrew Cuomo has declared a state of emergency across New York as a major winter storm has already started to bring heavy snow, sub-zero temperatures, and high winds across the state, an official statement said.     "	"USA"	""
84982	"en_IND_tindia_int"	"2014-01-03 10:42:10"	"Petition filed to stop Musharraf from going abroad"	"A petition was filed in a Pakistani court on Friday to prevent former president Pervez Musharraf from going abroad for medical treatment.     "	""	""
84983	"en_IND_tindia_int"	"2014-01-03 10:42:10"	"South Sudan ceasefire talks open"	"South Sudan's warring parties opened negotiations on Friday to end nearly three weeks of raging conflict in which thousands are feared dead and that has taken the world's youngest nation to the brink of all-out civil war.     "	"SSD"	""
84983	"en_IND_tindia_int"	"2014-01-03 10:42:10"	"South Sudan ceasefire talks open"	"South Sudan's warring parties opened negotiations on Friday to end nearly three weeks of raging conflict in which thousands are feared dead and that has taken the world's youngest nation to the brink of all-out civil war.     "	"SDN"	""
84984	"en_IND_tindia_int"	"2014-01-03 10:42:10"	"Two killed in Bangladesh bomb attack"	"At least two people were killed and three injured when a truck plunged into a ditch after protesters hurled a bomb at it in Bangladesh on Friday, the third day of opposition's countrywide indefinite blockade, police said.     "	"BGD"	""
84985	"en_IND_tindia_int"	"2014-01-03 10:42:10"	"3 dead as Cambodian police open fire on protesters"	"Cambodian police opened fire on protesting garment workers Friday, leaving at least three people dead, as the kingdom's strongman premier faced growing public anger on the streets of the capital.     "	"KHM"	""
85224	"en_IND_tindia_int"	"2014-01-03 11:42:09"	"Police register FIR against 3-yr-old in Pakistan"	"Police have registered an FIR against a three-year-old boy and his mother for allegedly attacking and looting a man in Multan district of Pakistan's Punjab province.     "	"PAK"	""
85480	"en_IND_tindia_int"	"2014-01-03 12:42:08"	"Italian navy rescues 1000 migrants from boats"	"The Italian navy said on Friday it had rescued in 24 hours more than 1,000 migrants attempting the perilous journey across the Mediterranean by boat in rough winter seas.     "	"ITA"	""
86422	"en_IND_tindia_int"	"2014-01-03 15:42:08"	"Egypt police clash with Islamist supporters"	"Riot police clashed with supporters of Egypt's former Islamist president across the country on Friday leaving two dead.     "	"EGY"	""
86423	"en_IND_tindia_int"	"2014-01-03 15:42:08"	"British far-right leader Nick Griffin declared bankrupt"	"British far-right leader Nick Griffin said Friday he would continue as a member of the European Parliament despite being declared bankrupt.     "	"GBR"	""
86721	"en_IND_tindia_int"	"2014-01-03 16:42:08"	"Bangladesh: 2 dead in violence, BNP calls shutdown"	"Bangladesh's main opposition party BNP on Friday called for a fresh 48-hour shutdown to derail Sunday's polls with its chief Khaleda Zia asking people to boycott the ""farce"" election.     "	"BGD"	""
86722	"en_IND_tindia_int"	"2014-01-03 16:42:08"	"World War II bomb explodes in Germany, one dead"	"Police say a World War II bomb has exploded during construction work in a western German town, killing one person and wounding at least eight others.     "	"DEU"	""
86723	"en_IND_tindia_int"	"2014-01-03 16:42:08"	"3 killed as clashes erupt in Egypt"	"At least three people were killed as supporters of deposed Egyptian president Mohamed Morsi clashed with police and opponents in three cities on Friday, security officials and medics said.     "	"EGY"	""
87719	"en_IND_tindia_int"	"2014-01-03 19:42:07"	"Eleven people killed in Egypt clashes"	"Eleven people were shot dead as supporters of the Muslim Brotherhood clashed with police across Egypt on Friday.     "	"EGY"	""
89546	"en_IND_tindia_int"	"2014-01-04 02:42:04"	"Kerry hopeful of Israel-Palestine deal"	"US secretary of State John Kerry said on Friday that he remained ""hopeful"" that Israel and the Palestinians could achieve a deal in the short term, Israel's Ha'aretz daily reported.     "	"ISR"	""
89546	"en_IND_tindia_int"	"2014-01-04 02:42:04"	"Kerry hopeful of Israel-Palestine deal"	"US secretary of State John Kerry said on Friday that he remained ""hopeful"" that Israel and the Palestinians could achieve a deal in the short term, Israel's Ha'aretz daily reported.     "	"PSE"	""
89547	"en_IND_tindia_int"	"2014-01-04 02:42:04"	"935K people displaced in Central African Republic"	"The deteriorating situation in Central African Republic (CAR) has displaced over 935,000 civilians and the humanitarian situation remains dire in the country, the UN High Commissioner for Refugees said in a statement on Friday.     "	"CAF"	""
89548	"en_IND_tindia_int"	"2014-01-04 02:42:04"	"Would welcome visit by Indian PM, says Pakistan"	"Pakistan on Friday said it would welcome a visit to the country by Indian Prime Minister Manmohan Singh who said he would visit Pakistan if circumstances are “appropriate”.     "	"IND"	""
89548	"en_IND_tindia_int"	"2014-01-04 02:42:04"	"Would welcome visit by Indian PM, says Pakistan"	"Pakistan on Friday said it would welcome a visit to the country by Indian Prime Minister Manmohan Singh who said he would visit Pakistan if circumstances are “appropriate”.     "	"PAK"	""
89549	"en_IND_tindia_int"	"2014-01-04 02:42:04"	"Thatcher styled her hair 120 times in 1984: Report"	"She might be known as the ‘iron lady’ but former British Prime Minister Margaret Thatcher was particular about her looks as her appointments diary for 1984 shows she visited a hairdresser 120 times.     "	""	""
90155	"en_IND_tindia_int"	"2014-01-04 05:42:03"	"US waived laws so F-35 could use China parts"	"The Pentagon repeatedly waived laws banning Chinese-built components on US weapons in order to keep the $392 billion Lockheed Martin Corp F-35 fighter program on track in 2012 and 2013, even as US officials were voicing concern about China's espionage and military buildup.     "	"CHN"	""
90155	"en_IND_tindia_int"	"2014-01-04 05:42:03"	"US waived laws so F-35 could use China parts"	"The Pentagon repeatedly waived laws banning Chinese-built components on US weapons in order to keep the $392 billion Lockheed Martin Corp F-35 fighter program on track in 2012 and 2013, even as US officials were voicing concern about China's espionage and military buildup.     "	"USA"	""
90403	"en_IND_tindia_int"	"2014-01-04 06:42:03"	"Bangladesh hit by general strike on eve of polls"	"Bangladesh's opposition began enforcing a 48-hour general strike on Saturday on the eve of elections as its leader remained confined to her home.     "	"BGD"	""
90404	"en_IND_tindia_int"	"2014-01-04 06:42:03"	"13 killed in pro-Morsi protest in Egypt"	"At least 13 people were killed in clashes across Egypt during nationwide protests, demanding the reinstatement of ousted Islamist president Mohammed Morsi.     "	"EGY"	""
90600	"en_IND_tindia_int"	"2014-01-04 07:42:03"	"Cambodian police disperse opposition rally"	"Cambodian riot police on Saturday dispersed opposition protesters from a park in the capital where they have held daily rallies against the kingdom's strongman premier, a day after authorities launched a deadly crackdown on striking garment workers.     "	"KHM"	""
90979	"en_IND_tindia_int"	"2014-01-04 09:42:02"	"Pakistan woman kills her 10-year-old maid: Police"	"Police in eastern Pakistan have arrested a woman for beating to death her 10-year-old maid after accusing the girl of stealing a few rupees, less than a dollar's worth.     "	"PAK"	""
91155	"en_IND_tindia_int"	"2014-01-04 10:42:01"	"'Begums' bring Bangladesh to brink"	"When they joined forces two decades ago, Bangladesh's ""Battling Begums"" ousted a dictator and ushered in a new era of democracy.     "	"BGD"	""
91319	"en_IND_tindia_int"	"2014-01-04 11:42:01"	"Top al-Qaida commander dies in Lebanese jail"	"A Lebanese army general says the leader of an al-Qaida-linked group that has conducted attacks across the Middle East before shifting its focus to Syria's civil war has died in custody in Lebanon.     "	"LBN"	""
91320	"en_IND_tindia_int"	"2014-01-04 11:42:01"	"Musharraf's medical reports sent to UK: Lawyer"	"Doctors treating Pervez Musharraf have sent his medical reports to experts in Britain, who will determine his further treatment after he suffered a heart problem on the way to his treason trial, his lawyer said on Saturday.     "	"GBR"	""
91490	"en_IND_tindia_int"	"2014-01-04 12:42:00"	"Musharraf being targeted because he is 'Muhajir': MQM chief"	"Coming to the defence of Pervez Musharraf, Muttahida Qaumi Movement chief Altaf Hussain has said the embattled former Pakistani military ruler was being targeted because he is 'Muhajir' (a refugee from India).     "	""	""
91805	"en_IND_tindia_int"	"2014-01-04 14:41:59"	"Death toll in latest Egypt clashes rises to 17"	"Raging street battled gripped Cairo and other heavily populated residential areas in several cities and provinces such as Alexandria, Ismailia, Fayoum and Minya.     "	"EGY"	""
91806	"en_IND_tindia_int"	"2014-01-04 14:41:59"	"Musharraf's fate to be decided by court: Sharif"	"The Pakistan government has formed a special court to try 70-year-old Musharraf for treason for imposing emergency in 2007.     "	""	""
92383	"en_IND_tindia_int"	"2014-01-04 17:41:59"	"11 killed in fresh violence in Karachi"	"Violence triggered by MQM chief Altaf Hussain's demand for a separate province for 'Muhajirs' claimed 11 lives in Pakistan's largest city of Karachi.     "	"PAK"	""
93878	"en_IND_tindia_int"	"2014-01-05 01:42:00"	"My life under threat: Musharraf's prosecutor"	"The prosecutor appointed by the Pakistan government for former military ruler Pervez Musharraf's treason trial on Saturday claimed ""secret agencies"" were threatening him and his family to dislodge him from the case.     "	""	""
93879	"en_IND_tindia_int"	"2014-01-05 01:42:00"	"Singer Phil Everly of Everly Brothers dies at 74"	"Singer Phil Everly of the famed Everly Brothers died on Friday, his widow told The Los Angeles. He was 74.     "	""	""
93880	"en_IND_tindia_int"	"2014-01-05 01:42:00"	"Murdoch sells stake in China Star TV to govt firm"	"Media mogul Rupert Murdoch’s 21st Century has sold its 47% stake in its Chinese venture Star China TV to China Media Capital (CMC) which is controlled by government agencies including the China Development Bank.     "	"CHN"	""
93881	"en_IND_tindia_int"	"2014-01-05 01:42:00"	"Bangla braces for farcical polls"	"Bangladesh appears headed for prolonged political instability as Prime Minister Sheikh Hasina pushes through general elections on Sunday in the face of a boycott by opposition parties and spiralling violence by Islamist groups, allied with the opposition BNP and Jamaat-e-Islami.     "	""	""
94044	"en_IND_tindia_int"	"2014-01-05 02:41:59"	"22 US states passed curbs on abortions in 2013"	"A three-year surge in anti-abortion measures in more than half the states has altered the landscape for abortion access, with supporters and opponents agreeing that the new restrictions are shutting clinics, threatening others and making it more difficult in many regions to obtain an abortion.     "	"USA"	""
94045	"en_IND_tindia_int"	"2014-01-05 02:41:59"	"Cambridge pupils resent William’s entry"	"Prince William is set for a less than warm welcome from his fellow students when he starts a special course at Cambridge University next week, with some resenting his ""free pass"" to the prestigious institution.     "	""	""
94046	"en_IND_tindia_int"	"2014-01-05 02:41:59"	"Spanish nuns miss Pope’s New Year call"	"A group of nuns in Spain got a New Year surprise when they checked their answerphone machine to discover they had missed a call from the Pope, who left a message asking why they didn’t pick up the call.     "	"ESP"	""
94046	"en_IND_tindia_int"	"2014-01-05 02:41:59"	"Spanish nuns miss Pope’s New Year call"	"A group of nuns in Spain got a New Year surprise when they checked their answerphone machine to discover they had missed a call from the Pope, who left a message asking why they didn’t pick up the call.     "	"VAT"	""
94374	"en_IND_tindia_int"	"2014-01-05 04:41:58"	"Donald Forst, veteran New York newsman, dead"	"Donald Forst, a veteran newsman who led New York Newsday and the Village Voice as they won Pulitzer Prizes and also worked at more than a dozen other newspapers, has died at age 81.     "	"USA"	""
94715	"en_IND_tindia_int"	"2014-01-05 06:41:57"	"US midwest, northeast brace for Arctic blast"	"Many parts of the US midwest braced for a blast of Arctic air this weekend that could bring some of the coldest temperatures in two decades before advancing to the northeast, where residents are still digging out from a deadly snowstorm.     "	"USA"	""
94899	"en_IND_tindia_int"	"2014-01-05 07:41:58"	"US braces for Arctic blast"	"Many parts of the US midwest braced for a blast of Arctic air this weekend that could bring some of the coldest temperatures in two decades before advancing to the northeast, where residents are still digging out from a deadly snowstorm.     "	"USA"	""
95197	"en_IND_tindia_int"	"2014-01-05 09:41:57"	"<U+200B>Musharraf's won't appear in court on Monday: Counsel"	"Former Pakistani president Pervez Musharraf's counsel Ahmad Raza Kasuri on Sunday said that his client is ill and will not appear Monday in a special court for his high treason trial.     "	""	""
95374	"en_IND_tindia_int"	"2014-01-05 10:41:57"	"China probes 36,907 officials for corruption"	"China investigated almost 37,000 officials suspected of corruption in more than 27,000 cases between January and November, state media said on Sunday.     "	"CHN"	""
95543	"en_IND_tindia_int"	"2014-01-05 11:41:56"	"Saudi plane makes emergency landing, 29 hurt"	"Twenty nine people were injured when a Saudi Arabian Airlines (Saudia) Boeing 767-300ER made an emergency landing at Medina airport in the west of the country early on Sunday, the General Authority of Civil Aviation said.     "	"SAU"	""
95544	"en_IND_tindia_int"	"2014-01-05 11:41:56"	"Ariel Sharon fighting for his life: Hospital"	"The head of the Israeli hospital treating Ariel Sharon says he is pessimistic about the former prime minister's prognosis, despite doctors' success in stabilizing some of his bodily functions.     "	"ISR"	""
95882	"en_IND_tindia_int"	"2014-01-05 13:41:56"	"Pope to travel to Middle East on May 24-26"	"Pope Francis announced on Sunday that he would travel to Israel, the West Bank and Jordan on May 24-26, his first visit to the Holy Land and one that comes amid a new US push for peace between Israel and the Palestinians.     "	"VAT"	""
96301	"en_IND_tindia_int"	"2014-01-05 15:41:56"	"Israeli claim on Jordan Valley 'manipulation': Ex-Mossad chief"	"A former Mossad chief on Sunday described as mere ""manipulation"" a claim that Israel's presence in Jordan Valley is vital for its security, a core issue in the troubled peace process with Palestinians.     "	"ISR"	""
96301	"en_IND_tindia_int"	"2014-01-05 15:41:56"	"Israeli claim on Jordan Valley 'manipulation': Ex-Mossad chief"	"A former Mossad chief on Sunday described as mere ""manipulation"" a claim that Israel's presence in Jordan Valley is vital for its security, a core issue in the troubled peace process with Palestinians.     "	"JOR"	""
96302	"en_IND_tindia_int"	"2014-01-05 15:41:56"	"Bombings kill 20 in Baghdad"	"A new wave of bombings hit Iraq's capital, Baghdad, killing at least 20 people on Sunday, officials said, the latest assault by militants who have been fighting Iraqi security forces and allied tribes in country's west.     "	"IRQ"	""
96303	"en_IND_tindia_int"	"2014-01-05 15:41:56"	"Pope to travel to Mideast on May 24-26"	"Pope Francis announced on Sunday that he would travel to Israel, the West Bank and Jordan on May 24-26, his first visit to the Holy Land and one that comes amid a new US push for peace between Israel and the Palestinians.     "	"VAT"	""
96509	"en_IND_tindia_int"	"2014-01-05 16:41:55"	"3 killed, 24 injured in China bus blast"	"The blast hit the bus occurred on a street near the bus station in Pucheng County in Weinan city. The bus was bound from the provincial capital of Xi'an to the county.     "	"CHN"	""
96863	"en_IND_tindia_int"	"2014-01-05 18:41:54"	"Temperatures not seen in years to hit parts of US"	"A ""polar vortex"" will affect more than half of the continental US starting Sunday and into Monday and Tuesday, with wind chill warnings stretching from Montana to Alabama.     "	"USA"	""
97405	"en_IND_tindia_int"	"2014-01-05 21:41:52"	"Fighting between Iraqi troops, al-Qaida kills 34"	"Video of the airstrikes in Anbar — apparently taken by aircraft at night — was released by Iraq's defence ministry showing al-Qaida hideouts being bombarded.     "	"IRQ"	""
97660	"en_IND_tindia_int"	"2014-01-05 22:41:54"	"Fighting in Iraq kills 34"	"Video of the airstrikes in Anbar — apparently taken by aircraft at night — was released by Iraq's defence ministry showing al-Qaida hideouts being bombarded.     "	"IRQ"	""
98247	"en_IND_tindia_int"	"2014-01-06 00:41:56"	"Syrian opposition re-elects Ahmad al-Jarba"	"Jarba, a tribal figure from the eastern province of Hasaka who has connections with Saudi Arabia, beat Hijab by 65 votes to 51, a statement from the coalition said.     "	"SYR"	""
98476	"en_IND_tindia_int"	"2014-01-06 01:41:55"	"South Sudan general 'killed in ambush'"	"The conflict in South Sudan erupted on December 15, pitting army units loyal to President Salva Kiir against a loose alliance of ethnic militia forces and mutinous army commanders.     "	"SDN"	""
98476	"en_IND_tindia_int"	"2014-01-06 01:41:55"	"South Sudan general 'killed in ambush'"	"The conflict in South Sudan erupted on December 15, pitting army units loyal to President Salva Kiir against a loose alliance of ethnic militia forces and mutinous army commanders.     "	"SSD"	""
98639	"en_IND_tindia_int"	"2014-01-06 02:41:55"	"Turkey's PM 'favours' retrial of coup plot officers"	"""Our position on a retrial is a favourable one,"" he told reporters in Istanbul before taking off on a tour of Asia.     "	"TUR"	""
99342	"en_IND_tindia_int"	"2014-01-06 05:42:26"	"Chinese tycoon wants to 'rebuild' New York Times"	"A Chinese tycoon said Monday he is serious about buying the New York Times and wants to work on ""rebuilding its credibility and influence"" by reforming its award-winning coverage of China.     "	"USA"	""
